planting_date,harvest_date,fertilizer_kg_ha,irrigation_m3_ha,total_precip_mm,avg_temp_max_C,total_sunshine_h,yield_kg_ha
2023-12-27,2024-05-18,121.05,321.84,734.9999999999927,29.243750000000645,1479.4488527778012,2670.06
2013-08-30,2013-12-06,99.39,439.94,635.7999999999993,27.47474747474718,1008.092069444443,2180.99
2022-08-07,2022-11-05,77.0,291.4,594.6999999999898,27.65934065933938,905.7530833332858,2196.79
2022-01-15,2022-05-13,112.15,401.08,335.09999999999854,28.748739495798613,1287.2470944444503,2383.15
2011-10-21,2012-03-17,71.18,299.12,1133.700000000008,27.493959731543857,1433.785166666683,2127.39
2013-12-01,2014-03-15,162.73,345.71,136.4999999999891,27.452380952382615,1134.450169444448,2146.65
2001-01-10,2001-04-25,103.83,100.1,354.8000000000011,27.81698113207539,1142.5538472222233,2151.15
2005-02-10,2005-06-28,178.39,346.55,545.2000000000025,28.55467625899285,1449.5858833333295,2346.86
2000-03-08,2000-06-18,180.08,292.66,473.1999999999989,28.34174757281547,1061.6353916666612,2621.85
2021-07-12,2021-10-24,125.01,119.73,561.0,28.31428571428682,1076.4357583333476,2035.72
2016-07-11,2016-12-07,196.15,401.33,941.5999999999767,27.647999999999882,1473.6214527778502,3210.33
2012-06-02,2012-09-14,111.18,401.66,400.1000000000058,28.11999999999839,1093.4031888888494,2206.88
2016-09-16,2017-01-13,99.83,179.5,653.5999999999767,27.54499999999971,1184.725872222276,2519.54
2005-08-16,2005-11-22,118.81,425.2,538.3000000000102,27.507070707070973,1009.829913888887,2485.4
2011-09-16,2012-02-08,87.19,372.66,1100.6000000000058,27.597945205479373,1420.2466888889176,2525.21
2018-03-15,2018-07-27,106.14,158.41,857.9999999999563,28.638518518518172,1342.7617138888454,2252.35
2017-04-29,2017-09-13,101.73,483.57,757.5000000000146,28.534057971014366,1422.2434000000503,3137.68
2017-06-15,2017-10-08,67.22,369.31,578.3999999999796,28.373275862068866,1204.247169444454,2017.07
2010-12-01,2011-04-01,185.13,296.64,392.3000000000029,27.257377049180757,1240.3897722222682,2101.4
2009-02-05,2009-06-30,187.74,142.45,549.5999999999949,28.327397260274193,1519.8302749999712,2166.07
2016-04-20,2016-07-30,171.66,160.03,745.8000000000102,28.766666666666495,963.6357638888876,2480.1
2022-03-22,2022-08-06,63.43,236.89,1037.199999999997,28.74275362318883,1332.1520277777017,1875.21
2014-11-20,2015-04-08,142.24,419.27,648.7999999999884,27.68000000000008,1413.504377777761,2460.04
2005-05-10,2005-09-30,116.07,462.23,797.2999999999956,28.060416666666747,1479.7474222222045,3123.55
2008-01-08,2008-04-29,69.67,483.65,573.7999999999993,27.551327433628472,1132.4424416666516,2716.55
2005-08-19,2005-12-24,126.04,130.29,750.1000000000095,27.40781250000032,1305.3552388888857,2566.06
2014-01-08,2014-04-20,187.66,308.06,108.09999999998763,27.903883495146253,1147.0424111111133,2836.59
2022-01-26,2022-05-28,156.31,447.21,500.6000000000058,28.77235772357747,1290.3088000000134,2392.84
2005-05-20,2005-10-05,179.93,285.79,770.2999999999938,27.98417266187063,1429.5845472222027,2422.65
2016-08-14,2017-01-06,177.41,269.02,936.5999999999767,27.543835616438315,1430.940836111171,2500.86
2005-05-13,2005-09-03,176.62,435.73,675.0999999999894,28.158771929824614,1173.1773666666631,1982.71
2010-04-11,2010-08-30,196.12,441.46,1025.5000000000036,28.461971830985956,1376.8701527777594,1988.77
2021-08-15,2022-01-01,193.69,263.08,883.6999999999898,28.17428571428692,1354.6364416666474,2518.51
2002-02-03,2002-05-25,69.9,467.23,459.70000000000255,28.2473214285716,1151.1858250000023,2573.09
2011-09-07,2012-01-23,103.1,346.65,1174.0,27.666187050359753,1326.1842638889066,2647.93
2017-01-18,2017-05-28,187.69,229.06,596.4000000000233,28.4114503816789,1392.40004444441,2265.91
2021-11-16,2022-02-14,177.01,160.55,402.59999999999127,27.994505494506775,888.7756444444531,2358.7
2006-03-06,2006-07-10,100.55,385.78,568.0999999999931,28.40708661417286,1338.668713888892,1963.04
2010-12-30,2011-04-23,129.63,314.61,358.200000000008,27.49652173913074,1226.7510555555928,2024.35
2001-03-05,2001-06-05,172.89,389.72,412.300000000002,28.459139784946245,975.7689249999985,2499.63
2006-09-22,2007-02-05,87.52,234.47,1283.0999999999913,27.32189781021955,1219.5842833333445,2457.47
2005-05-10,2005-09-03,62.9,428.25,685.9999999999909,28.18888888888894,1205.3742138888847,2164.38
2021-11-01,2022-03-26,101.69,330.19,541.7999999999956,28.184931506849914,1458.6651416666718,1993.68
2012-02-23,2012-07-14,101.19,407.86,507.29999999998836,28.404895104894045,1506.6370388888608,2351.29
2014-10-11,2015-01-24,125.53,383.21,769.6999999999971,27.449999999999562,1005.1455472222224,2371.61
2005-07-25,2005-12-12,139.92,486.77,778.6000000000058,27.524822695035873,1458.2706944444399,1936.83
2021-12-15,2022-03-18,83.98,482.69,157.5,28.15319148936195,1001.6935166667245,2762.96
2006-04-15,2006-07-19,187.36,437.76,547.3999999999978,28.388541666666395,985.1477916666663,2527.32
2023-09-06,2024-01-05,98.67,151.96,1522.699999999997,28.438524590165365,1018.408261111108,2142.18
2022-12-08,2023-03-20,84.6,298.82,456.19999999997526,27.661165048543463,1004.7715027778031,2464.69
2018-11-11,2019-02-23,78.2,152.06,229.09999999997672,27.84952380952392,1120.7821361110982,2093.04
1999-02-20,1999-06-03,152.57,151.74,403.6000000000013,28.034615384615424,1114.8868027777771,2563.27
2014-08-28,2014-12-02,155.39,466.41,811.5000000000036,27.64742268041195,911.4846305555693,2417.56
2018-01-09,2018-04-13,79.96,292.01,237.29999999996653,28.056842105262792,999.0849666666909,2463.83
2001-01-14,2001-05-30,99.05,475.12,560.0000000000027,28.02700729926997,1454.4176527777818,2237.82
2006-04-11,2006-08-26,179.23,278.26,701.5000000000036,28.28333333333274,1429.4694194444419,2625.33
2017-10-07,2018-01-07,123.82,354.36,527.3999999999869,28.043010752688797,894.171688888935,2324.66
2002-02-10,2002-06-02,125.9,416.65,501.00000000000273,28.314159292035654,1161.451738888889,2729.08
2012-12-01,2013-04-08,131.08,277.11,644.1000000000022,27.862015503875835,1309.6082805555416,2619.55
2014-07-11,2014-11-18,140.84,150.86,841.0999999999949,27.787786259541186,1309.410625000026,2474.7
2017-08-20,2017-12-21,68.24,429.47,769.1999999999825,28.1379032258065,1186.400386111156,2272.11
2009-09-01,2009-12-12,91.0,312.81,532.7999999999993,27.85242718446619,1002.9480249999688,1911.19
2015-06-02,2015-09-04,124.3,266.57,493.09999999999854,28.317894736841307,993.1710305555462,2338.23
2005-06-01,2005-09-17,104.17,356.04,605.9999999999927,27.990825688073663,1120.3815749999812,2090.35
2002-10-01,2003-01-27,88.25,266.08,1217.4000000000015,27.403361344537753,1077.0591166666636,2615.43
2016-04-04,2016-08-13,172.02,246.77,795.400000000016,28.825000000000177,1304.9441222222085,2452.35
2006-11-06,2007-02-27,95.56,175.8,893.8999999999978,27.186842105263693,1040.3447583333327,2585.64
2021-04-05,2021-08-21,82.1,279.12,713.599999999984,28.72086330935281,1430.9044333332859,2436.75
2006-04-06,2006-07-27,164.88,303.75,552.2000000000007,28.373451327433475,1177.5895555555544,2126.5
2004-11-16,2005-04-03,149.61,387.35,778.2000000000044,27.681294964028965,1367.6353722222411,2445.66
1998-09-29,1999-01-03,91.82,486.39,879.5000000000005,27.27319587628866,887.3871749999994,2290.95
2011-07-16,2011-11-20,161.81,455.85,751.9000000000051,27.89375000000041,1278.720388888869,3348.47
2011-05-12,2011-09-04,166.1,264.32,517.3999999999833,28.08793103448336,1226.3885555555098,2622.62
2018-04-02,2018-07-08,152.09,456.06,762.0999999999767,28.686734693877433,947.6439361110824,2651.09
2009-04-11,2009-07-11,191.62,215.01,480.79999999999563,28.48260869565195,938.4309499999872,2759.37
1999-01-08,1999-04-22,84.18,440.1,283.800000000002,27.748571428571484,1124.700374999998,2287.47
2006-11-10,2007-03-05,180.01,183.69,846.1999999999971,27.20689655172464,1071.8066861111074,2775.06
2001-09-15,2002-01-18,191.06,128.51,759.100000000004,27.42936507936501,1279.7302583333294,2818.82
2013-10-01,2014-02-03,66.37,242.72,517.0999999999949,27.374603174603727,1304.8691833333432,2568.86
1999-01-26,1999-05-26,85.76,386.06,341.5000000000018,27.959504132231423,1314.6800277777766,1901.3
2015-11-11,2016-02-27,197.7,408.79,371.0000000000073,28.15504587156065,1113.7004444445192,2758.52
2023-04-03,2023-07-22,182.2,474.34,667.9999999999854,29.130630630629845,1110.2665888889605,2576.61
2009-01-06,2009-06-04,137.79,186.54,380.3000000000029,28.13333333333353,1592.6622861111173,2377.44
2017-04-15,2017-09-11,171.31,222.25,736.3000000000175,28.61666666666628,1568.4987000000547,1756.75
2007-03-18,2007-07-28,64.7,174.84,802.8000000000102,28.445112781954865,1333.433486111091,2273.94
2004-02-03,2004-05-15,183.14,239.76,293.899999999996,28.5368932038831,1125.9058416666703,1922.42
2011-03-05,2011-07-28,81.26,119.6,536.9999999999818,28.211643835617394,1579.737661111103,2268.52
2002-03-24,2002-08-07,139.04,449.26,703.9000000000051,28.383211678832275,1384.8778999999995,2336.16
2004-11-20,2005-02-27,80.8,181.18,679.0000000000018,27.345,956.3871611111208,2313.95
2019-11-16,2020-04-09,141.22,267.06,768.4999999999563,28.313698630137505,1467.4468388889218,2387.72
2004-12-04,2005-04-20,98.51,322.59,496.4000000000033,27.880434782608905,1432.0731222222312,2314.56
2015-12-12,2016-04-04,156.02,319.39,185.70000000001164,28.542608695652376,1250.1495138889004,2626.92
2020-05-05,2020-09-16,51.54,341.21,822.4000000000015,28.76148148148118,1312.080169444438,1954.75
2016-10-22,2017-01-25,62.04,224.16,573.6999999999825,27.475000000000062,921.1763000000792,1605.31
2017-11-17,2018-02-28,191.69,139.43,450.4999999999782,27.721153846154404,1041.558327777806,2368.86
2000-12-04,2001-03-19,132.72,148.12,248.0000000000009,27.471698113207477,1127.669569444446,2452.64
2010-06-05,2010-09-28,127.64,485.91,778.9000000000015,27.912068965517015,1129.8638166666642,2975.9
2000-11-16,2001-04-02,141.6,208.99,320.7000000000007,27.624637681159374,1447.6654638888904,2040.32
2012-01-29,2012-06-09,169.75,442.48,421.8999999999869,28.26766917293194,1408.81538333332,2673.68
2018-04-29,2018-08-23,93.46,215.03,818.2999999999811,28.37606837606763,1135.2142527777614,2420.68
1999-06-25,1999-09-25,159.97,313.95,515.8999999999983,27.49892473118281,929.937277777779,2593.7
2000-05-19,2000-09-23,173.47,223.98,817.2000000000016,27.714843750000057,1269.43200555556,1641.73
1999-12-12,2000-03-15,164.03,122.74,345.7000000000021,27.313684210526386,971.2438305555524,2089.41
2007-04-02,2007-08-24,156.58,115.09,870.0000000000073,28.347586206896512,1451.7646999999852,2139.34
2004-11-19,2005-02-26,60.72,322.92,679.1000000000022,27.338999999999942,955.2390166666737,2313.03
2004-08-30,2005-01-16,83.01,494.59,1413.3000000000065,27.23428571428563,1257.1704472222445,2806.41
2000-10-16,2001-02-24,104.98,145.93,494.90000000000146,27.428030303030305,1347.887377777788,2210.42
2008-04-15,2008-08-01,84.62,443.61,698.799999999992,28.098165137614252,1083.0149277777746,2412.64
2009-10-20,2010-03-09,135.91,306.55,677.1999999999935,27.801418439716414,1363.5110555555148,2433.68
2023-10-08,2024-02-02,78.18,101.37,1299.6999999999825,28.37203389830775,1053.3434916666738,2239.17
2007-05-06,2007-09-16,105.0,332.1,901.9000000000196,28.14104477611914,1315.339930555543,2423.96
2012-02-11,2012-05-30,51.22,171.42,290.19999999999345,28.377272727272462,1188.3923805555241,2003.06
2011-11-01,2012-03-01,55.8,403.63,907.6000000000058,27.437704918032978,1187.4514666666873,2755.42
1999-09-06,1999-12-29,85.51,254.97,778.4999999999995,27.21217391304343,1090.8847333333342,2445.81
2002-07-17,2002-11-20,192.51,223.17,1005.2000000000062,27.566141732283647,1253.63598333333,2382.31
2009-06-12,2009-10-26,166.94,173.33,693.8000000000029,27.900729927007575,1420.7422055555435,2505.69
2008-11-04,2009-04-01,112.67,343.55,544.2000000000044,27.548993288591113,1569.3387305555516,2456.57
2013-03-02,2013-06-25,119.37,290.57,588.2000000000262,28.563793103447473,1175.0744305555563,2551.26
2008-03-11,2008-07-21,89.96,293.56,930.5999999999985,28.021804511277825,1321.7633361111148,2765.07
2005-12-21,2006-04-13,160.74,371.53,511.29999999999745,27.49824561403473,1203.7892555555482,2295.64
2016-05-28,2016-09-09,113.29,192.94,694.7999999999956,28.06857142857126,1050.2694805555657,2438.32
1998-12-25,1999-05-17,112.41,104.41,651.8000000000025,27.715972222222263,1497.4558638888866,1704.99
2017-12-10,2018-04-27,90.96,244.71,371.09999999994034,28.101438848921113,1458.6605416667007,2592.13
2006-12-03,2007-03-18,165.08,200.94,560.9999999999964,27.325471698113343,1052.0357777777463,2783.55
2006-03-23,2006-07-12,136.69,354.48,543.4999999999964,28.452678571428415,1170.0122527777785,3010.96
2020-06-30,2020-10-03,87.34,225.67,448.69999999997526,28.393749999999272,929.815966666647,2010.04
2013-04-05,2013-08-02,138.41,395.57,625.5000000000109,28.28583333333178,1213.8354638889068,1976.85
2022-11-14,2023-02-14,52.46,369.18,512.1999999999607,27.572043010752502,876.4628055555804,1902.49
2012-05-14,2012-08-14,143.36,230.33,402.40000000000146,28.246236559138783,973.6263861111074,3124.4
2015-08-16,2015-12-07,65.43,148.09,922.2999999999665,28.04210526315805,1030.7333916666903,2269.8
2013-10-29,2014-03-03,105.13,368.63,388.89999999999054,27.350793650794667,1323.4015194444437,2111.78
2020-02-19,2020-05-20,60.62,359.29,311.99999999998545,29.10000000000139,996.5279777778487,2609.45
2006-08-24,2006-12-01,80.97,442.69,937.9999999999782,27.54400000000067,892.6795805555921,2491.7
1998-01-12,1998-05-20,71.34,185.63,261.29999999999995,28.914728682170548,1393.483925000001,2380.09
2006-09-21,2007-01-06,136.59,250.5,1199.3999999999905,27.41018518518575,924.0831888889006,2189.68
2006-08-13,2006-11-29,192.77,173.13,1044.1999999999862,27.535779816514374,973.5529000000315,2145.14
2020-03-29,2020-08-22,129.78,464.17,818.7000000000116,29.01360544217707,1482.8941611111368,2643.72
2013-07-05,2013-11-05,124.52,111.47,605.5999999999913,27.563709677418604,1294.1457027777797,2829.8
2016-05-24,2016-08-31,193.92,325.0,700.6999999999825,28.182000000000116,995.6017027777852,2622.05
2010-05-27,2010-08-29,99.68,185.84,641.5999999999985,28.13894736842087,930.0059361111125,2214.02
2002-02-04,2002-05-26,81.15,292.74,455.00000000000273,28.263392857143053,1153.0769250000012,2800.55
2021-02-27,2021-06-20,70.91,431.02,483.4999999999709,28.800877192982355,1208.3058361110452,2548.23
2013-11-09,2014-03-03,75.3,354.26,250.5999999999949,27.363478260870984,1225.7048055555642,2274.42
2013-01-06,2013-05-21,139.65,101.71,467.70000000001164,28.32867647058768,1409.8829027777829,2166.1
2014-07-08,2014-10-23,177.53,222.41,645.1999999999935,27.808333333332417,1082.1995361111185,2386.16
2021-05-12,2021-09-09,187.52,389.55,654.3999999999869,28.546280991736307,1213.9382277777477,2232.38
2009-06-22,2009-10-04,131.09,343.02,578.8000000000029,27.816190476190588,1085.0191166666627,2834.62
2020-06-29,2020-11-07,130.97,239.99,563.0999999999985,28.37045454545362,1318.8022083333344,2109.22
2018-01-28,2018-05-31,188.66,325.48,715.8999999999505,28.546774193548295,1227.152305555559,2249.05
2014-12-23,2015-03-23,92.53,309.72,171.79999999998108,27.63846153846256,965.1267305555521,2637.28
2017-09-29,2018-01-28,156.05,406.49,578.4999999999854,27.906557377049943,1209.9246333333867,2672.25
1999-07-05,1999-10-11,100.21,292.56,670.2999999999988,27.442424242424273,929.7084833333338,2917.43
2022-10-28,2023-02-11,139.53,268.67,533.2999999999665,27.66074766355151,1021.5701416666707,2931.93
2006-11-22,2007-04-10,156.18,120.69,735.5999999999949,27.523571428571554,1397.7274222221968,2414.08
2005-09-02,2006-01-16,74.16,427.23,1038.0000000000055,27.25182481751846,1359.6985694444338,2274.0
2009-11-09,2010-03-28,174.26,382.79,458.799999999992,27.936428571428614,1422.1280722221927,2554.11
2018-08-29,2018-12-24,142.8,431.09,557.8000000000175,28.02796610169531,1178.7830555555847,3171.92
2010-04-05,2010-07-31,198.99,202.32,867.3999999999978,28.62118644067799,1160.2737583333292,1970.39
1999-07-17,1999-11-27,98.64,484.62,845.4999999999995,27.354477611940244,1298.1857083333352,2529.97
2020-06-19,2020-11-10,121.1,225.37,643.0000000000073,28.408965517240496,1443.8104333333176,1790.63
2008-12-19,2009-04-26,178.61,145.79,247.200000000008,27.84883720930289,1382.5555722222198,2442.95
2020-05-05,2020-09-21,73.17,223.62,852.4000000000015,28.739999999999835,1360.9689166666649,2863.4
2010-10-26,2011-02-12,54.19,380.66,558.700000000008,27.0363636363639,1037.9074333333629,2429.06
2023-05-11,2023-09-09,90.8,467.9,792.400000000016,28.95737704918095,1195.4213027778023,2176.19
2016-11-05,2017-03-23,135.05,422.65,765.0,27.624460431654384,1368.0655666667444,2586.74
2006-05-24,2006-08-25,116.23,420.02,501.7000000000062,28.067021276595312,956.5200638888819,2685.45
2020-04-02,2020-08-21,109.58,221.14,817.6000000000131,29.010563380281894,1426.6118250000145,1709.31
2008-06-20,2008-10-06,168.15,499.58,472.80000000000655,27.899999999999654,1134.112502777767,2401.47
2018-10-16,2019-02-11,145.67,175.23,382.59999999999127,27.82352941176495,1232.694997222221,2172.23
2019-09-21,2020-02-08,161.52,360.97,1278.499999999971,27.97234042553175,1265.484344444485,3053.29
1998-12-07,1999-03-18,177.2,462.7,759.4000000000017,27.171568627451016,973.8630277777761,2448.33
2006-03-02,2006-07-04,114.16,131.28,577.4999999999927,28.41759999999951,1303.0511611111142,2734.74
2021-12-07,2022-04-29,117.68,436.46,399.6999999999898,28.473611111111396,1534.2480250000372,2314.39
2007-12-21,2008-05-05,172.01,346.05,811.5999999999949,27.500000000000107,1373.8699416666495,2163.66
2019-01-20,2019-06-10,181.69,191.89,437.1999999999971,28.77816901408471,1495.2441138888535,2370.94
1999-12-18,2000-05-03,90.38,422.08,511.0,27.698550724637638,1431.581094444443,1945.37
2006-04-19,2006-07-30,101.65,152.28,514.8999999999978,28.346601941747263,1066.6738444444418,1743.72
2002-05-07,2002-08-06,89.67,482.9,451.40000000000236,28.3282608695655,938.1878972222239,2615.72
2001-03-30,2001-07-25,199.01,105.92,626.0000000000009,28.288135593220463,1231.42299166667,2115.83
2003-10-04,2004-02-17,105.39,326.58,693.1999999999953,27.458394160583698,1389.9668055555667,2275.78
2015-04-29,2015-09-05,72.35,112.48,751.4000000000233,28.42538461538408,1350.6092166666494,2746.49
2015-04-04,2015-08-14,100.52,141.27,627.1000000000204,28.63533834586466,1410.371402777775,1793.42
2018-10-21,2019-02-18,193.46,268.97,390.59999999999127,27.819008264463097,1255.289061111107,2695.08
2017-09-06,2017-12-26,91.15,250.02,676.8999999999796,28.133035714286184,1085.7359027778002,2341.84
2018-05-12,2018-09-12,111.51,287.06,702.4000000000015,28.257258064515376,1244.775313888851,2509.58
2014-04-11,2014-07-16,83.92,136.13,406.5000000000073,28.612371134020858,1056.736491666641,2122.55
2022-08-01,2022-11-01,74.56,337.23,636.7999999999884,27.666666666665414,901.7799638888537,2515.55
2013-11-08,2014-02-07,78.06,388.59,245.6999999999971,27.311956521740523,967.6127666666798,2684.37
2001-09-23,2001-12-29,97.35,149.61,628.3000000000029,27.4153061224488,983.6792444444382,2112.21
1999-12-24,2000-04-14,179.66,290.46,404.900000000001,27.600884955752225,1166.3595999999989,2694.8
2008-01-08,2008-06-04,127.39,237.59,838.0999999999876,27.70738255033563,1513.094386111101,2216.9
2001-07-09,2001-12-02,193.11,401.96,844.300000000002,27.600680272108963,1500.1299722222175,2642.47
2017-01-04,2017-05-05,61.74,334.03,429.6000000000204,28.177049180327202,1310.4283583333308,1793.05
2017-03-30,2017-07-03,160.61,435.93,372.70000000003347,28.853124999999636,1047.404286111123,2515.56
2013-04-26,2013-08-31,111.27,104.83,776.7000000000116,27.908593749999227,1267.4010888889097,2197.22
2014-09-26,2015-02-12,98.63,262.21,960.4999999999891,27.456428571428113,1344.3960444444456,2377.63
2020-01-26,2020-06-05,130.5,148.83,479.7999999999811,28.952272727273698,1408.1028277778678,2057.85
2018-07-22,2018-11-24,113.04,142.31,529.5000000000146,28.019841269841038,1270.065277777816,2351.8
2003-01-06,2003-04-19,189.79,196.41,281.2999999999993,28.042307692307986,1109.4273027777708,2628.11
2016-09-20,2017-02-03,121.45,388.58,729.9999999999709,27.525547445255263,1360.9963416667306,2159.79
2004-08-19,2004-12-31,121.18,454.81,1452.000000000009,27.236296296296036,1214.872733333359,2402.6
1998-05-26,1998-10-13,187.39,105.12,936.8,28.063829787234035,1388.9302972222222,2455.9
2019-07-21,2019-10-23,187.34,355.18,614.1999999999825,28.312631578946572,868.5845888889307,2865.24
2009-07-25,2009-12-15,92.27,134.69,842.2999999999993,27.80138888888905,1417.1575083333082,2587.37
1999-08-24,2000-01-07,83.43,265.98,857.1999999999994,27.20291970802914,1328.2075250000007,2462.48
2014-09-13,2014-12-15,191.9,370.56,803.3000000000065,27.56489361702072,883.0954583333296,2725.06
2015-09-10,2015-12-24,66.0,218.73,836.4999999999854,28.064150943396665,959.8936888889439,2268.8
2008-01-29,2008-06-26,73.31,284.73,797.2999999999884,27.88133333333312,1527.3573805555425,2657.76
1998-08-31,1998-11-30,50.69,115.46,470.8000000000003,27.63478260869566,945.0434916666659,2316.61
2021-09-18,2022-02-06,112.66,446.98,783.6999999999898,28.13661971831105,1382.0023722222104,2863.75
2014-03-18,2014-06-19,105.74,186.56,377.8000000000138,28.65851063829719,1025.606405555547,2301.02
2013-06-15,2013-09-27,192.26,203.22,432.9999999999927,27.58761904761805,1110.2076722222337,2396.75
2021-06-30,2021-11-02,119.39,406.7,759.3000000000029,28.326984126985142,1255.3498027777823,2633.39
2017-07-20,2017-12-04,177.52,181.16,908.7999999999956,28.23913043478261,1331.3000805555785,2090.56
2009-07-30,2009-10-31,134.8,162.71,468.9000000000051,27.86170212765973,989.8934861110974,2312.21
2015-05-03,2015-09-03,152.04,373.24,731.2000000000189,28.416935483870592,1289.8048527777719,2560.92
2001-12-08,2002-04-29,181.71,354.41,425.00000000000273,27.814685314685416,1529.2573416666692,2588.28
2008-03-29,2008-08-17,156.88,450.48,785.5999999999949,28.02676056337989,1438.417172222209,2649.26
1998-04-19,1998-09-14,197.55,255.96,949.4999999999999,28.539597315436225,1461.9677000000008,2205.89
2009-12-03,2010-04-13,97.17,168.35,347.29999999999563,28.12575757575773,1395.3308361111121,1766.24
2023-08-11,2023-11-26,191.48,259.04,1224.5999999999985,28.51018518518551,923.3363861110993,3019.09
2004-09-30,2005-01-21,171.82,491.45,1245.600000000004,27.242105263157818,1004.399005555566,2750.89
2013-09-12,2014-01-19,121.35,497.21,553.5,27.447692307692172,1350.6507361111144,2663.24
2001-06-03,2001-09-20,109.57,317.45,537.2000000000007,27.847272727272966,1158.9009638888892,2916.14
2012-08-02,2012-11-15,91.99,183.35,811.1999999999898,27.880188679245446,1031.0069611110885,2398.37
2001-11-24,2002-04-10,192.73,494.73,436.6000000000049,27.65144927536238,1463.6773638888899,2657.56
2009-03-10,2009-07-19,179.23,195.46,617.4000000000015,28.453030303030545,1343.4422055555406,2741.31
1998-04-15,1998-08-05,89.21,176.19,771.8,28.839823008849546,1072.5542166666671,2282.96
2008-04-16,2008-08-07,114.02,192.05,693.4999999999927,28.08947368421012,1141.5361444444425,2827.12
2010-04-08,2010-08-21,72.89,476.99,997.7000000000007,28.538235294117626,1329.6955472222107,2776.33
2013-09-24,2014-01-12,93.75,492.19,506.59999999999854,27.4441441441443,1143.3365861111233,2290.88
2021-04-12,2021-07-30,148.44,296.27,613.3999999999942,28.793636363636523,1131.3641833332658,2786.15
2016-01-23,2016-04-30,139.46,314.48,168.20000000001164,29.066666666666727,1093.3002500000002,2347.32
2019-06-02,2019-10-17,176.81,328.98,856.6999999999971,28.539855072463556,1300.7472722222155,2886.23
1999-08-31,1999-12-09,134.57,146.42,740.0999999999999,27.21386138613849,953.4678527777796,2339.57
2008-01-24,2008-05-11,99.06,127.88,521.4999999999927,27.720183486238398,1105.3662555555347,2222.23
2009-03-23,2009-08-06,153.82,239.73,619.3999999999978,28.417518248175266,1404.1558222222156,2673.05
2006-05-03,2006-08-10,139.11,427.93,494.6999999999971,28.21199999999939,1035.0017611111034,2813.71
2017-02-23,2017-06-05,125.52,238.96,526.3000000000247,28.741747572814912,1096.0933333332941,2802.97
2019-08-21,2019-12-25,62.67,428.86,1383.3999999999796,28.00393700787333,1070.9266833333386,2599.02
2000-04-29,2000-08-01,124.85,107.18,553.9000000000005,28.04736842105267,975.2729666666637,2456.47
1998-07-07,1998-11-15,150.19,353.16,746.6000000000007,27.771212121212116,1333.8568249999994,3240.34
1998-04-04,1998-08-11,164.69,108.9,824.6,28.862307692307688,1263.221377777779,2962.82
1999-02-19,1999-06-02,163.7,427.91,403.2000000000012,28.039423076923114,1112.956505555555,2500.16
1999-10-21,2000-02-26,64.03,482.03,700.0000000000009,27.096899224806144,1304.8004694444444,2523.13
2022-08-27,2023-01-20,102.36,338.45,887.1999999999825,27.66258503401317,1431.0159027777408,1815.46
2021-08-23,2021-12-17,132.32,164.9,861.9999999999927,28.19658119658219,1100.865008333305,2661.34
2019-04-10,2019-07-12,74.93,486.57,422.90000000000146,29.195744680851313,945.7802333333384,2082.13
2004-07-02,2004-10-18,66.44,381.46,681.7000000000044,27.440366972476397,1107.917319444463,1820.12
2002-10-25,2003-02-07,133.68,310.33,1046.9000000000015,27.356603773584727,952.8056861111108,2485.34
2009-01-02,2009-04-20,191.83,113.13,184.3000000000029,27.846788990826116,1165.6260222222263,1734.8
2000-07-30,2000-11-11,124.28,477.35,670.1000000000004,27.520000000000056,1033.810816666677,3114.88
2016-04-19,2016-07-24,156.79,352.79,656.2000000000116,28.844329896907155,928.9096083332988,2215.03
2014-03-29,2014-07-18,117.36,298.33,434.6000000000058,28.600892857142753,1224.367933333313,3008.49
2005-04-07,2005-08-08,194.19,133.18,618.4999999999945,28.444354838709724,1285.510572222218,2000.22
2001-08-22,2001-11-21,52.52,267.25,595.3000000000011,27.520652173913298,944.5889749999969,2766.31
2009-03-26,2009-08-22,92.93,426.82,852.3999999999978,28.291333333333313,1501.171591666658,2540.45
1999-07-15,1999-10-28,188.6,390.04,746.1999999999994,27.434905660377346,1001.2158138888908,2716.01
2016-05-15,2016-09-30,110.94,240.61,879.7999999999956,28.132374100718753,1379.8373277777864,2455.12
2012-05-22,2012-08-26,66.66,104.16,457.00000000000364,28.129896907215056,1002.6502027777606,2440.91
2023-01-27,2023-05-23,150.41,254.45,441.99999999995634,28.56752136752032,1206.2352305555396,2605.59
2002-09-06,2003-01-22,132.04,367.18,1275.4999999999982,27.46690647482005,1305.2369805555427,2284.41
2011-03-19,2011-07-15,77.54,304.42,461.1999999999789,28.320168067227918,1291.7223499999818,1999.55
2015-10-18,2016-02-06,195.06,304.87,586.6999999999971,28.046428571429196,1063.0237194445072,2756.79
2023-03-04,2023-06-11,134.37,158.74,505.69999999998254,29.066999999999535,1051.6135805555532,2708.57
1998-09-14,1998-12-30,108.71,261.94,787.8000000000006,27.37129629629629,1032.2548583333328,2848.07
2017-01-09,2017-05-19,113.68,211.49,497.6000000000349,28.312213740457526,1412.5930499999813,2501.63
2018-11-16,2019-02-25,82.21,311.19,226.9999999999709,27.846078431372433,1091.6802555555478,2600.24
2012-09-16,2012-12-16,79.61,300.41,769.1999999999825,27.759782608696536,892.8581083333265,2146.43
1998-01-12,1998-05-21,134.03,340.9,261.29999999999995,28.924615384615386,1405.1510416666677,2935.71
