date,temp_max_C,temp_min_C,precip_mm,rain_mm,sunshine_h
2010-07-11,27.1,25.8,10.2,10.2,11.128277777777779
2010-07-12,27.2,25.8,10.9,10.9,10.143591666666667
2010-07-13,28.0,25.6,6.5,6.5,8.845413888888888
2010-07-14,28.0,26.1,3.2,3.2,11.68297222222222
2010-07-15,27.6,25.8,11.4,11.4,11.681325
2010-07-16,28.5,25.7,18.3,18.3,0.0
2010-07-17,28.4,26.3,1.9,1.9,11.677830555555555
2010-07-18,28.0,26.6,1.1,1.1,11.675986111111111
2010-07-19,28.0,26.7,3.2,3.2,9.289780555555556
2010-07-20,27.9,25.8,7.0,7.0,9.635355555555556
2010-07-21,28.3,27.0,0.0,0.0,10.473625
2010-07-22,28.2,26.8,0.3,0.3,11.165461111111112
2010-07-23,28.0,27.4,1.4,1.4,11.476597222222223
2010-07-24,28.5,26.1,8.2,8.2,8.169588888888889
2010-07-25,28.2,26.5,0.3,0.3,8.527108333333333
2010-07-26,28.2,26.7,0.6,0.6,11.659163888888889
2010-07-27,27.7,25.9,10.1,10.1,11.019683333333333
2010-07-28,27.6,25.8,5.3,5.3,11.180266666666666
2010-07-29,28.0,25.2,9.1,9.1,7.671230555555556
2010-07-30,27.4,26.2,4.2,4.2,11.649336111111111
2010-07-31,28.0,26.5,0.1,0.1,11.646716666666666
2010-08-01,28.0,27.0,0.2,0.2,11.644041666666668
2010-08-02,28.3,27.4,0.0,0.0,11.641305555555554
2010-08-03,28.1,26.1,3.5,3.5,10.321230555555555
2010-08-04,28.2,27.9,0.0,0.0,11.252188888888888
2010-08-05,28.2,27.2,0.3,0.3,11.632772222222224
2010-08-06,28.6,27.0,0.4,0.4,11.435022222222223
2010-08-07,28.5,26.6,0.9,0.9,11.62683611111111
2010-08-08,27.9,25.8,11.1,11.1,10.017902777777778
2010-08-09,28.0,26.0,8.9,8.9,8.272108333333334
2010-08-10,28.4,26.3,7.2,7.2,11.455552777777777
2010-08-11,28.4,27.0,0.8,0.8,11.61443888888889
2010-08-12,28.1,26.6,1.2,1.2,11.611244444444445
2010-08-13,28.0,25.9,25.6,25.6,0.04313888888888889
2010-08-14,27.6,25.8,17.1,17.1,8.468019444444444
2010-08-15,28.0,25.5,55.2,55.2,0.1830138888888889
2010-08-16,27.5,25.9,5.5,5.5,8.542988888888889
2010-08-17,27.4,25.8,4.5,4.5,10.579208333333334
2010-08-18,27.5,25.6,2.4,2.4,11.590980555555555
2010-08-19,28.0,27.1,0.2,0.2,10.993280555555556
2010-08-20,28.1,27.6,0.0,0.0,9.05071388888889
2010-08-21,28.0,27.6,0.0,0.0,11.190458333333334
2010-08-22,28.0,27.1,0.3,0.3,10.660413888888888
2010-08-23,28.0,26.2,1.6,1.6,11.572633333333334
2010-08-24,28.3,26.9,0.2,0.2,10.786541666666668
2010-08-25,28.1,26.5,0.4,0.4,10.118280555555556
2010-08-26,27.5,26.3,1.5,1.5,4.472444444444444
2010-08-27,27.2,26.5,0.9,0.9,10.039538888888888
2010-08-28,27.2,25.5,10.4,10.4,11.225330555555557
2010-08-29,27.0,25.3,14.8,14.8,8.376113888888888
2010-08-30,27.0,25.1,10.7,10.7,4.093055555555556
2010-08-31,27.7,26.7,0.0,0.0,10.441547222222223
2010-09-01,27.8,27.1,0.0,0.0,9.435466666666667
2010-09-02,27.9,27.0,0.0,0.0,10.807841666666668
2010-09-03,27.9,27.2,0.0,0.0,11.259972222222222
2010-09-04,27.8,27.3,0.0,0.0,10.941411111111112
2010-09-05,27.9,26.7,0.2,0.2,11.520680555555554
2010-09-06,27.9,26.4,0.5,0.5,11.516388888888889
2010-09-07,28.0,26.6,0.1,0.1,11.512052777777777
2010-09-08,27.6,26.3,2.0,2.0,11.507674999999999
2010-09-09,28.1,26.7,0.1,0.1,11.503255555555556
2010-09-10,27.7,26.5,2.0,2.0,10.648958333333333
2010-09-11,27.6,25.8,1.7,1.7,11.494308333333334
2010-09-12,28.0,27.1,0.0,0.0,10.877694444444444
2010-09-13,28.0,26.6,0.7,0.7,11.485233333333332
2010-09-14,27.5,26.0,0.3,0.3,11.480655555555556
2010-09-15,27.3,26.0,4.3,4.3,10.923766666666666
2010-09-16,27.1,26.0,4.4,4.4,11.067455555555554
2010-09-17,27.4,26.1,2.8,2.8,11.370269444444444
2010-09-18,27.2,25.5,18.3,18.3,8.437733333333334
2010-09-19,26.4,25.4,43.2,43.2,0.06619722222222223
2010-09-20,27.5,25.8,5.5,5.5,8.766730555555556
2010-09-21,27.0,25.5,11.0,11.0,9.909430555555554
2010-09-22,26.8,25.5,7.9,7.9,10.844516666666667
2010-09-23,26.6,25.1,23.0,23.0,4.049166666666666
2010-09-24,26.7,25.4,16.1,16.1,10.033508333333332
2010-09-25,27.0,25.6,3.1,3.1,10.4084
2010-09-26,27.2,25.6,5.5,5.5,11.354925000000001
2010-09-27,27.1,25.6,9.3,9.3,10.824499999999999
2010-09-28,27.9,26.5,2.0,2.0,10.362683333333335
2010-09-29,27.9,25.6,4.3,4.3,3.5112
2010-09-30,27.8,25.9,1.5,1.5,9.849863888888889
2010-10-01,27.1,25.8,11.5,11.5,10.845038888888888
2010-10-02,28.4,25.5,7.6,7.6,9.456519444444444
2010-10-03,27.2,25.8,4.9,4.9,7.774797222222222
2010-10-04,28.0,26.9,0.0,0.0,11.305708333333333
2010-10-05,27.9,27.5,0.0,0.0,11.048438888888889
2010-10-06,28.0,27.2,0.0,0.0,11.36431111111111
2010-10-07,27.8,26.5,3.1,3.1,11.110941666666667
2010-10-08,27.9,26.4,2.7,2.7,11.057402777777778
2010-10-09,27.5,26.2,1.9,1.9,11.253408333333333
2010-10-10,27.4,26.5,0.8,0.8,10.706458333333334
2010-10-11,27.8,26.5,0.0,0.0,10.937658333333333
2010-10-12,27.4,27.0,0.2,0.2,11.093041666666666
2010-10-13,27.2,26.5,0.0,0.0,11.227522222222223
2010-10-14,27.1,26.4,0.0,0.0,11.253816666666665
2010-10-15,27.6,27.0,0.0,0.0,11.253338888888887
2010-10-16,27.7,27.0,0.0,0.0,11.149088888888889
2010-10-17,27.9,27.2,0.0,0.0,11.200625
2010-10-18,27.5,27.0,0.0,0.0,11.225616666666667
2010-10-19,27.4,26.8,0.0,0.0,11.199602777777777
2010-10-20,27.1,26.7,0.0,0.0,11.173905555555555
2010-10-21,27.0,26.5,0.0,0.0,11.099077777777778
2010-10-22,27.7,26.5,0.0,0.0,11.000955555555556
2010-10-23,27.6,27.1,0.0,0.0,11.050025
2010-10-24,28.2,27.0,0.1,0.1,10.950552777777776
2010-10-25,27.2,26.0,0.9,0.9,11.097252777777777
2010-10-26,27.6,26.1,0.7,0.7,11.072672222222224
2010-10-27,27.6,26.7,0.2,0.2,10.954527777777779
2010-10-28,27.8,26.0,0.6,0.6,10.947763888888888
2010-10-29,27.8,25.9,3.4,3.4,10.94653888888889
2010-10-30,26.8,25.2,11.7,11.7,10.946308333333333
2010-10-31,27.2,25.3,11.0,11.0,7.747980555555555
2010-11-01,27.5,25.5,4.0,4.0,10.81346388888889
2010-11-02,27.9,27.0,0.0,0.0,11.061241666666668
2010-11-03,27.4,26.6,0.0,0.0,11.081091666666667
2010-11-04,27.1,26.2,0.0,0.0,11.07823888888889
2010-11-05,28.0,26.8,0.0,0.0,10.964152777777777
2010-11-06,27.6,26.2,2.8,2.8,10.65575
2010-11-07,28.0,26.1,0.8,0.8,10.924969444444445
2010-11-08,27.9,26.1,0.8,0.8,10.99898611111111
2010-11-09,27.0,25.6,5.3,5.3,10.929480555555555
2010-11-10,26.8,25.0,20.4,20.4,2.628327777777778
2010-11-11,27.0,25.8,1.3,1.3,9.486841666666665
2010-11-12,26.8,25.6,4.4,4.4,10.917694444444443
2010-11-13,27.5,26.5,1.3,1.3,10.957166666666668
2010-11-14,26.6,25.6,7.0,7.0,10.778969444444444
2010-11-15,27.1,25.4,7.4,7.4,8.984819444444444
2010-11-16,27.1,25.2,1.4,1.4,10.920958333333333
2010-11-17,27.6,25.6,3.4,3.4,10.693077777777779
2010-11-18,27.3,25.3,5.7,5.7,10.910486111111112
2010-11-19,27.2,25.3,2.6,2.6,9.837041666666666
2010-11-20,27.3,25.5,7.0,7.0,10.168994444444444
2010-11-21,27.9,25.1,12.9,12.9,1.6174111111111111
2010-11-22,27.8,25.8,3.8,3.8,10.703477777777778
2010-11-23,27.4,25.4,11.2,11.2,8.662705555555556
2010-11-24,26.7,25.4,12.2,12.2,6.005080555555556
2010-11-25,26.8,26.0,9.6,9.6,2.038177777777778
2010-11-26,27.2,25.5,2.4,2.4,8.430330555555555
2010-11-27,27.9,25.7,2.5,2.5,10.899877777777776
2010-11-28,27.1,25.6,4.3,4.3,10.81261388888889
2010-11-29,26.8,25.1,11.2,11.2,10.372002777777778
2010-11-30,26.2,25.2,27.3,27.3,3.2813138888888886
2010-12-01,26.4,25.2,23.7,23.7,2.5874055555555557
2010-12-02,26.9,25.9,20.3,20.3,1.4766472222222222
2010-12-03,27.1,26.4,1.5,1.5,1.297022222222222
2010-12-04,27.4,25.1,13.1,13.1,6.993030555555555
2010-12-05,27.2,25.4,7.1,7.1,7.975994444444445
2010-12-06,26.6,25.6,22.7,22.7,10.749413888888888
2010-12-07,27.3,25.7,14.3,14.3,7.358063888888888
2010-12-08,27.1,25.4,36.9,36.9,0.0
2010-12-09,26.6,25.2,6.1,6.1,0.015183333333333332
2010-12-10,27.2,26.5,0.5,0.5,10.903322222222222
2010-12-11,27.1,26.5,0.2,0.2,10.841816666666666
2010-12-12,27.0,26.2,0.5,0.5,10.834072222222224
2010-12-13,27.3,26.4,0.1,0.1,10.964847222222222
2010-12-14,27.1,26.5,0.0,0.0,11.070397222222223
2010-12-15,26.6,26.1,0.0,0.0,11.089702777777777
2010-12-16,26.4,25.5,0.0,0.0,11.087955555555556
2010-12-17,27.1,25.5,0.0,0.0,10.966655555555555
2010-12-18,27.2,25.8,1.1,1.1,10.453672222222222
2010-12-19,27.1,25.2,8.9,8.9,10.406108333333332
2010-12-20,27.4,26.6,1.0,1.0,10.916025000000001
2010-12-21,27.4,24.9,16.4,16.4,9.663127777777778
2010-12-22,27.0,24.8,15.1,15.1,4.624897222222223
2010-12-23,26.5,25.2,2.2,2.2,6.805588888888889
2010-12-24,27.3,25.5,0.1,0.1,10.401825
2010-12-25,27.1,26.5,0.0,0.0,10.738208333333334
2010-12-26,26.8,26.0,0.1,0.1,10.600247222222222
2010-12-27,27.1,25.1,0.5,0.5,10.509369444444445
2010-12-28,27.2,26.7,0.0,0.0,9.529602777777777
2010-12-29,27.2,26.6,0.0,0.0,11.046158333333333
2010-12-30,26.4,25.0,17.9,17.9,10.334766666666667
2010-12-31,25.6,24.9,26.0,26.0,9.875416666666666
2011-01-01,27.1,24.8,17.9,17.9,4.960172222222222
2011-01-02,27.0,26.0,0.5,0.5,10.095513888888888
2011-01-03,27.2,26.5,0.0,0.0,11.097330555555555
2011-01-04,26.9,25.2,1.4,1.4,10.159566666666667
2011-01-05,26.8,25.8,1.4,1.4,10.305925
2011-01-06,26.6,25.3,1.2,1.2,10.94765
2011-01-07,26.9,25.8,3.5,3.5,10.84625
2011-01-08,27.1,25.5,3.8,3.8,10.186769444444446
2011-01-09,27.5,26.6,0.4,0.4,9.556127777777776
2011-01-10,27.2,26.6,0.0,0.0,10.808213888888888
2011-01-11,27.1,26.4,0.0,0.0,10.54621388888889
2011-01-12,26.8,25.0,0.9,0.9,10.913586111111112
2011-01-13,26.8,26.0,0.0,0.0,10.556130555555555
2011-01-14,27.0,26.1,0.0,0.0,10.780416666666667
2011-01-15,27.2,25.0,4.2,4.2,7.2359638888888895
2011-01-16,26.5,24.6,22.2,22.2,8.703694444444444
2011-01-17,26.8,25.1,3.2,3.2,10.963922222222223
2011-01-18,26.0,24.9,3.6,3.6,10.94096388888889
2011-01-19,26.8,25.3,1.2,1.2,11.064172222222222
2011-01-20,27.0,25.8,0.0,0.0,11.040663888888888
2011-01-21,26.7,25.5,0.0,0.0,11.133027777777778
2011-01-22,26.8,25.2,0.8,0.8,10.820958333333332
2011-01-23,26.9,25.4,0.7,0.7,10.942066666666667
2011-01-24,27.0,26.1,0.0,0.0,11.09086111111111
2011-01-25,26.9,26.3,0.3,0.3,10.981794444444445
2011-01-26,26.8,25.5,3.4,3.4,10.901736111111111
2011-01-27,26.4,25.0,25.3,25.3,6.9058111111111105
2011-01-28,26.8,25.5,3.7,3.7,9.252236111111111
2011-01-29,27.0,26.4,0.2,0.2,10.760955555555556
2011-01-30,27.0,25.4,2.7,2.7,10.95063611111111
2011-01-31,26.4,25.0,9.8,9.8,10.898947222222223
2011-02-01,26.7,25.4,7.3,7.3,2.397502777777778
2011-02-02,27.0,26.1,0.1,0.1,6.618308333333333
2011-02-03,27.3,26.5,0.0,0.0,11.08109722222222
2011-02-04,27.1,26.5,0.0,0.0,11.028808333333332
2011-02-05,27.1,26.5,0.0,0.0,11.004497222222223
2011-02-06,27.4,26.5,0.0,0.0,11.1491
2011-02-07,26.9,25.8,0.6,0.6,10.687591666666668
2011-02-08,26.5,25.8,0.2,0.2,10.958386111111112
2011-02-09,26.5,25.8,0.4,0.4,11.131177777777777
2011-02-10,26.1,25.5,0.8,0.8,11.077544444444445
2011-02-11,26.7,26.0,0.1,0.1,10.938202777777777
2011-02-12,26.7,26.1,0.0,0.0,11.139858333333333
2011-02-13,26.6,26.2,0.0,0.0,10.94231388888889
2011-02-14,27.1,25.9,0.0,0.0,11.030024999999998
2011-02-15,27.4,25.8,0.0,0.0,11.06056111111111
2011-02-16,27.0,26.4,0.0,0.0,10.888866666666667
2011-02-17,27.2,26.3,0.0,0.0,11.121711111111113
2011-02-18,27.1,26.5,0.0,0.0,11.239786111111112
2011-02-19,27.2,26.2,0.0,0.0,11.286880555555555
2011-02-20,27.4,26.5,0.0,0.0,11.096366666666666
2011-02-21,26.9,26.2,0.1,0.1,11.09724722222222
2011-02-22,27.0,25.5,0.7,0.7,11.187052777777778
2011-02-23,27.8,26.6,0.1,0.1,11.247758333333334
2011-02-24,27.5,25.5,1.2,1.2,11.218930555555556
2011-02-25,27.2,25.9,0.0,0.0,11.075288888888888
2011-02-26,27.5,26.5,0.0,0.0,11.311516666666666
2011-02-27,27.6,27.0,0.0,0.0,11.329225
2011-02-28,27.9,27.0,0.0,0.0,11.33446388888889
2011-03-01,27.6,25.6,2.2,2.2,11.252897222222222
2011-03-02,27.9,26.1,0.2,0.2,11.344830555555555
2011-03-03,27.8,26.3,1.6,1.6,11.253547222222222
2011-03-04,26.8,25.3,8.9,8.9,11.159658333333333
2011-03-05,26.8,25.3,8.9,8.9,11.127469444444444
2011-03-06,27.5,25.5,6.8,6.8,11.221352777777778
2011-03-07,27.8,27.1,0.0,0.0,11.370555555555555
2011-03-08,27.8,26.8,0.0,0.0,11.375733333333333
2011-03-09,27.5,26.8,0.0,0.0,11.089755555555556
2011-03-10,27.9,26.8,0.0,0.0,11.386077777777777
2011-03-11,28.0,26.6,0.0,0.0,11.391244444444446
2011-03-12,28.4,27.4,0.0,0.0,11.396394444444443
2011-03-13,28.2,27.4,0.0,0.0,11.401530555555556
2011-03-14,28.1,26.5,0.6,0.6,11.406647222222222
2011-03-15,28.0,27.0,0.0,0.0,11.411741666666666
2011-03-16,28.0,27.0,0.2,0.2,11.416808333333334
2011-03-17,28.2,26.9,0.5,0.5,11.421847222222222
2011-03-18,28.2,27.0,0.2,0.2,11.426850000000002
2011-03-19,28.0,27.0,0.0,0.0,11.431819444444445
2011-03-20,28.1,27.1,0.0,0.0,11.43675
2011-03-21,28.5,27.5,0.0,0.0,11.44163611111111
2011-03-22,29.0,27.8,0.0,0.0,11.446447222222222
2011-03-23,28.2,27.0,0.4,0.4,11.45118611111111
2011-03-24,28.2,26.0,1.1,1.1,11.365769444444444
2011-03-25,28.5,27.6,0.0,0.0,11.460641666666666
2011-03-26,28.5,28.0,0.0,0.0,11.465361111111111
2011-03-27,28.6,27.9,0.0,0.0,11.470066666666666
2011-03-28,28.5,28.1,0.0,0.0,11.474755555555557
2011-03-29,28.2,26.8,0.5,0.5,11.479427777777778
2011-03-30,28.5,27.5,0.0,0.0,11.484077777777777
2011-03-31,28.6,27.5,0.0,0.0,11.4887
2011-04-01,28.4,27.4,0.0,0.0,11.4933
2011-04-02,28.3,27.4,0.0,0.0,11.497866666666667
2011-04-03,28.1,27.6,0.0,0.0,11.5024
2011-04-04,28.4,27.6,0.0,0.0,11.372166666666667
2011-04-05,28.1,27.0,1.3,1.3,11.511355555555555
2011-04-06,28.6,27.5,0.0,0.0,11.515775
2011-04-07,28.6,27.5,0.0,0.0,11.520144444444444
2011-04-08,28.6,27.7,0.0,0.0,11.524475
2011-04-09,28.7,28.0,0.0,0.0,11.528752777777779
2011-04-10,27.6,26.2,1.8,1.8,11.532977777777779
2011-04-11,28.4,26.5,0.9,0.9,11.537127777777778
2011-04-12,28.0,25.8,5.2,5.2,10.873375000000001
2011-04-13,27.8,25.9,6.6,6.6,11.028466666666668
2011-04-14,28.3,25.4,11.3,11.3,10.828641666666666
2011-04-15,28.7,26.8,1.6,1.6,11.553283333333333
2011-04-16,28.6,26.2,1.4,1.4,11.55726111111111
2011-04-17,28.4,27.0,0.8,0.8,11.561205555555555
2011-04-18,27.5,26.0,8.5,8.5,11.465572222222221
2011-04-19,27.9,26.1,8.5,8.5,10.975047222222221
2011-04-20,28.0,26.0,13.9,13.9,11.1692
2011-04-21,28.1,26.2,15.3,15.3,7.764944444444445
2011-04-22,27.6,26.1,45.0,45.0,4.440544444444444
2011-04-23,28.1,26.2,36.2,36.2,0.007061111111111112
2011-04-24,28.1,25.7,26.0,26.0,1.1976
2011-04-25,28.7,26.0,15.9,15.9,6.219472222222222
2011-04-26,28.5,26.8,1.5,1.5,11.594994444444445
2011-04-27,28.6,27.2,0.9,0.9,11.59851388888889
2011-04-28,28.7,26.2,3.9,3.9,11.601975
2011-04-29,28.6,27.8,0.3,0.3,11.416402777777778
2011-04-30,29.0,27.6,0.1,0.1,11.608716666666666
2011-05-01,28.6,27.2,0.1,0.1,11.600591666666666
2011-05-02,28.7,28.1,0.0,0.0,11.615191666666668
2011-05-03,29.0,26.9,2.5,2.5,11.618363888888888
2011-05-04,28.4,26.3,2.9,2.9,11.54743888888889
2011-05-05,28.0,26.5,6.0,6.0,11.624583333333334
2011-05-06,28.8,26.8,8.3,8.3,11.627630555555555
2011-05-07,28.5,26.5,2.5,2.5,11.630633333333334
2011-05-08,28.5,27.5,0.3,0.3,11.63358888888889
2011-05-09,28.5,27.8,0.0,0.0,11.636494444444443
2011-05-10,28.0,26.4,3.7,3.7,11.639347222222222
2011-05-11,27.5,25.8,11.6,11.6,8.467094444444445
2011-05-12,27.5,26.4,2.1,2.1,11.644894444444445
2011-05-13,27.9,26.4,4.3,4.3,11.647580555555555
2011-05-14,28.0,26.2,7.0,7.0,10.341977777777778
2011-05-15,28.1,26.2,6.6,6.6,9.933616666666666
2011-05-16,28.8,27.7,0.1,0.1,11.655275
2011-05-17,28.4,26.6,0.6,0.6,11.657711111111112
2011-05-18,28.5,26.5,0.3,0.3,11.660074999999999
2011-05-19,28.7,27.5,0.0,0.0,11.662372222222222
2011-05-20,28.6,28.0,0.0,0.0,11.664594444444445
2011-05-21,28.7,26.2,2.4,2.4,11.666755555555556
2011-05-22,28.0,26.3,5.0,5.0,11.629213888888888
2011-05-23,28.1,26.0,16.3,16.3,11.022433333333334
2011-05-24,28.2,26.0,8.3,8.3,9.640805555555556
2011-05-25,27.7,26.0,4.2,4.2,11.441138888888888
2011-05-26,27.4,26.1,11.4,11.4,10.710405555555555
2011-05-27,28.1,26.2,18.1,18.1,4.728913888888889
2011-05-28,28.5,27.8,1.7,1.7,8.656722222222223
2011-05-29,28.4,26.8,1.8,1.8,8.521977777777778
2011-05-30,28.0,26.4,17.2,17.2,11.399755555555556
2011-05-31,28.5,26.4,10.7,10.7,9.029277777777779
2011-06-01,28.8,28.0,0.7,0.7,10.49253888888889
2011-06-02,28.2,27.8,0.0,0.0,10.889483333333333
2011-06-03,28.2,26.8,1.6,1.6,11.23866388888889
2011-06-04,28.5,26.7,1.6,1.6,11.690788888888887
2011-06-05,28.5,26.4,1.2,1.2,11.691986111111111
2011-06-06,28.2,26.6,1.2,1.2,11.693108333333335
2011-06-07,28.5,27.8,0.1,0.1,11.268722222222223
2011-06-08,28.5,26.9,1.1,1.1,11.501711111111112
2011-06-09,28.5,26.6,0.0,0.0,11.695997222222221
2011-06-10,28.5,27.8,0.0,0.0,11.696825
2011-06-11,28.5,27.4,0.1,0.1,11.697644444444444
2011-06-12,28.5,26.6,1.5,1.5,11.533344444444445
2011-06-13,28.5,26.6,0.2,0.2,11.2128
2011-06-14,28.6,26.4,2.6,2.6,11.649469444444444
2011-06-15,28.7,28.2,0.0,0.0,10.368149999999998
2011-06-16,28.8,27.0,0.0,0.0,10.934883333333334
2011-06-17,28.6,28.1,0.0,0.0,11.700947222222224
2011-06-18,28.6,27.9,0.0,0.0,11.701238888888888
2011-06-19,28.8,27.1,0.0,0.0,11.701444444444444
2011-06-20,28.4,26.6,2.6,2.6,11.701583333333332
2011-06-21,28.8,27.2,0.6,0.6,11.701641666666667
2011-06-22,28.9,28.2,0.0,0.0,11.701625
2011-06-23,28.8,27.3,0.2,0.2,11.701533333333332
2011-06-24,28.2,27.0,1.1,1.1,11.70136388888889
2011-06-25,27.9,26.7,1.8,1.8,11.701119444444444
2011-06-26,28.0,26.3,5.2,5.2,10.764241666666665
2011-06-27,28.6,26.3,3.8,3.8,11.407455555555554
2011-06-28,28.2,27.4,0.8,0.8,11.451016666666668
2011-06-29,28.5,27.4,0.0,0.0,11.699380555555555
2011-06-30,28.5,27.5,0.2,0.2,11.698783333333335
2011-07-01,28.5,26.8,0.6,0.6,11.698172222222222
2011-07-02,28.5,28.0,0.2,0.2,11.697477777777777
2011-07-03,28.3,27.8,0.0,0.0,11.696705555555555
2011-07-04,28.4,27.5,0.0,0.0,11.69585
2011-07-05,28.0,25.9,18.4,18.4,8.924819444444443
2011-07-06,28.0,25.9,7.6,7.6,8.221172222222222
2011-07-07,27.9,26.0,5.5,5.5,10.879008333333333
2011-07-08,27.9,25.5,6.1,6.1,9.881169444444444
2011-07-09,28.0,26.0,0.6,0.6,11.690455555555555
2011-07-10,28.0,27.0,0.1,0.1,11.689158333333333
2011-07-11,27.3,25.6,4.6,4.6,11.266527777777778
2011-07-12,27.9,25.5,5.7,5.7,10.018433333333334
2011-07-13,27.6,25.6,13.4,13.4,7.273402777777778
2011-07-14,28.0,25.2,5.3,5.3,10.967133333333333
2011-07-15,28.0,27.5,0.0,0.0,11.681658333333333
2011-07-16,27.9,26.4,0.4,0.4,10.943638888888888
2011-07-17,27.6,25.9,6.1,6.1,9.749866666666666
2011-07-18,27.1,25.9,7.2,7.2,9.133677777777777
2011-07-19,27.7,26.0,2.6,2.6,11.594861111111111
2011-07-20,27.9,25.8,2.4,2.4,10.363580555555556
2011-07-21,27.8,25.9,3.8,3.8,9.418133333333333
2011-07-22,27.7,25.8,3.3,3.3,8.893919444444444
2011-07-23,27.9,26.5,1.5,1.5,11.319119444444445
2011-07-24,27.1,25.6,8.7,8.7,7.311255555555555
2011-07-25,27.5,25.4,12.9,12.9,10.770363888888888
2011-07-26,27.5,25.4,5.7,5.7,7.429205555555555
2011-07-27,27.2,25.6,3.3,3.3,11.657366666666666
2011-07-28,27.5,25.7,0.7,0.7,10.58631388888889
2011-07-29,27.9,27.0,0.0,0.0,11.270283333333332
2011-07-30,27.9,27.1,0.0,0.0,11.649872222222223
2011-07-31,28.0,27.3,0.0,0.0,11.299225
2011-08-01,28.1,27.5,0.0,0.0,11.224416666666666
2011-08-02,28.4,27.7,0.0,0.0,11.25971388888889
2011-08-03,28.2,27.5,0.3,0.3,9.700916666666668
2011-08-04,28.5,27.9,0.0,0.0,11.636308333333334
2011-08-05,28.1,25.5,16.1,16.1,6.011061111111111
2011-08-06,27.5,25.4,33.6,33.6,0.6175333333333333
2011-08-07,27.8,26.3,5.7,5.7,6.8634916666666665
2011-08-08,27.8,25.6,16.4,16.4,10.135552777777777
2011-08-09,28.1,25.8,8.7,8.7,11.385938888888887
2011-08-10,27.8,25.6,12.8,12.8,8.638575
2011-08-11,27.5,25.5,10.3,10.3,11.028316666666667
2011-08-12,27.7,26.4,3.8,3.8,11.065338888888888
2011-08-13,27.6,25.5,1.7,1.7,9.821369444444445
2011-08-14,27.9,26.6,1.7,1.7,11.605522222222222
2011-08-15,27.6,26.0,5.9,5.9,10.824183333333332
2011-08-16,27.6,25.7,14.7,14.7,10.979897222222222
2011-08-17,27.8,25.3,12.1,12.1,4.448777777777778
2011-08-18,28.2,26.2,1.8,1.8,10.734205555555555
2011-08-19,27.6,25.8,5.3,5.3,11.588127777777778
2011-08-20,27.7,26.1,10.9,10.9,10.944155555555556
2011-08-21,27.8,26.0,8.8,8.8,11.394244444444444
2011-08-22,27.4,25.5,20.2,20.2,5.625733333333333
2011-08-23,27.7,25.8,7.3,7.3,10.847266666666668
2011-08-24,27.4,25.2,8.7,8.7,11.514830555555555
2011-08-25,27.6,25.6,3.8,3.8,11.565925
2011-08-26,28.0,27.0,0.0,0.0,11.562116666666668
2011-08-27,28.0,27.4,0.0,0.0,11.558283333333334
2011-08-28,28.2,27.5,0.0,0.0,11.554427777777779
2011-08-29,28.5,27.8,0.0,0.0,11.550527777777779
2011-08-30,28.3,25.9,2.3,2.3,11.546533333333333
2011-08-31,28.0,25.6,7.7,7.7,11.516033333333334
2011-09-01,28.1,25.9,7.4,7.4,9.582983333333333
2011-09-02,28.0,25.7,12.3,12.3,6.960983333333334
2011-09-03,28.1,26.0,3.7,3.7,10.992616666666667
2011-09-04,28.2,26.6,0.4,0.4,11.525830555555554
2011-09-05,28.4,26.9,0.5,0.5,11.521563888888888
2011-09-06,28.2,26.5,3.7,3.7,11.517258333333332
2011-09-07,27.7,26.0,7.6,7.6,10.434413888888889
2011-09-08,28.4,26.1,2.7,2.7,9.387780555555556
2011-09-09,28.0,25.5,15.1,15.1,10.831030555555555
2011-09-10,28.0,25.5,12.2,12.2,7.229702777777778
2011-09-11,27.2,25.7,17.5,17.5,9.934033333333332
2011-09-12,27.5,25.3,41.5,41.5,0.0
2011-09-13,27.8,26.2,3.5,3.5,8.138125
2011-09-14,28.2,25.8,4.0,4.0,10.621324999999999
2011-09-15,27.3,25.4,4.1,4.1,11.477261111111112
2011-09-16,27.9,26.2,0.5,0.5,11.472724999999999
2011-09-17,27.9,27.2,0.0,0.0,11.269991666666668
2011-09-18,28.0,27.2,0.0,0.0,11.463602777777778
2011-09-19,27.8,27.0,0.0,0.0,11.364030555555557
2011-09-20,27.7,26.1,2.5,2.5,11.212822222222224
2011-09-21,28.0,25.9,3.9,3.9,10.586513888888888
2011-09-22,28.4,25.9,4.1,4.1,11.444627777777779
2011-09-23,28.2,27.7,0.0,0.0,11.439791666666666
2011-09-24,28.4,27.5,0.0,0.0,11.434916666666666
2011-09-25,28.2,27.0,0.1,0.1,11.430016666666665
2011-09-26,28.1,27.2,0.0,0.0,11.425088888888888
2011-09-27,28.1,27.5,0.0,0.0,11.42013888888889
2011-09-28,28.3,26.5,0.9,0.9,11.205322222222224
2011-09-29,28.4,26.4,1.5,1.5,11.268630555555555
2011-09-30,28.2,27.7,0.0,0.0,10.914944444444446
2011-10-01,28.1,27.5,0.0,0.0,11.391652777777777
2011-10-02,28.1,27.6,0.0,0.0,10.427566666666666
2011-10-03,28.3,27.4,0.1,0.1,11.217241666666666
2011-10-04,28.4,27.6,0.0,0.0,11.335077777777778
2011-10-05,28.2,27.7,0.0,0.0,11.380097222222222
2011-10-06,28.0,27.4,0.0,0.0,11.37508888888889
